origin,destination,month,avg_route_month_delay
AGS,DFW,5,-3.588235294117647
AGS,DFW,6,3.6666666666666665
AGS,DFW,7,14.928571428571429
AGS,DFW,8,-11.428571428571429
AGS,DFW,9,-8.75
AGS,DFW,10,-4.3076923076923075
AGS,DFW,11,10.578947368421053
AGS,DFW,12,22.88888888888889
AGS,DTW,4,-9.0
AGS,LGA,4,-21.5
AGS,MIA,4,7.5
AGS,ORD,4,48.5
AGS,PHL,4,-6.75
AGS,PHX,4,-9.0
AKN,ANC,1,-18.0
AKN,ANC,2,-1.0
AKN,ANC,3,-26.4
AKN,ANC,4,-10.428571428571429
AKN,ANC,5,-8.444444444444445
AKN,ANC,6,-12.142857142857142
AKN,ANC,7,24.904761904761905
AKN,ANC,8,13.296296296296296
AKN,ANC,9,22.25
AKN,ANC,10,-1.125
AKN,ANC,11,9.571428571428571
AKN,ANC,12,-4.0
AKN,DLG,1,-1.0
AKN,DLG,2,2.5714285714285716
AKN,DLG,3,-3.0
AKN,DLG,4,0.0
AKN,DLG,5,-12.0
AKN,DLG,9,4.75
AKN,DLG,10,11.5
ALB,ATL,1,-12.976744186046512
ALB,ATL,2,14.117647058823529
ALB,ATL,3,8.85
ALB,ATL,4,-6.979166666666667
ALB,ATL,5,-9.258064516129032
ALB,ATL,6,-1.9565217391304348
ALB,ATL,7,4.842105263157895
ALB,ATL,8,4.638888888888889
ALB,ATL,9,-6.9
ALB,ATL,10,-1.8636363636363635
ALB,ATL,11,-9.23076923076923
ALB,ATL,12,-12.714285714285714
ALB,BNA,5,5.666666666666667
ALB,BNA,6,-4.333333333333333
ALB,BNA,7,19.0
ALB,BNA,8,32.0
ALB,BNA,10,-25.0
ALB,BNA,11,-18.0
ALB,BNA,12,39.0
ALB,BWI,1,-4.368421052631579
ALB,BWI,2,-2.982142857142857
ALB,BWI,3,-8.2
ALB,BWI,4,5.066666666666666
ALB,BWI,5,-7.153846153846154
ALB,BWI,6,-0.4666666666666667
ALB,BWI,7,2.985294117647059
ALB,BWI,8,4.67741935483871
ALB,BWI,9,-9.772727272727273
ALB,BWI,10,-7.189655172413793
ALB,BWI,11,-1.825
ALB,BWI,12,1.7272727272727273
ALB,CLT,1,-0.8888888888888888
ALB,CLT,2,-0.5897435897435898
ALB,CLT,3,4.875
ALB,CLT,4,-5.3478260869565215
ALB,CLT,5,-2.2790697674418605
ALB,CLT,6,29.94
ALB,CLT,7,9.720930232558139
ALB,CLT,8,-2.0588235294117645
ALB,CLT,9,-4.7272727272727275
ALB,CLT,10,6.606060606060606
ALB,CLT,11,-14.542857142857143
ALB,CLT,12,-4.2727272727272725
ALB,DCA,1,18.84313725490196
ALB,DCA,2,-1.206896551724138
ALB,DCA,3,-3.425
ALB,DCA,4,-1.0357142857142858
ALB,DCA,5,-7.685714285714286
ALB,DCA,6,9.911111111111111
ALB,DCA,7,15.368421052631579
ALB,DCA,8,5.717948717948718
ALB,DCA,9,-7.0
ALB,DCA,10,-6.444444444444445
ALB,DCA,11,2.142857142857143
ALB,DCA,12,-0.3333333333333333
ALB,DEN,1,1.5
ALB,DEN,3,-0.6666666666666666
ALB,DEN,4,-5.625
ALB,DEN,5,-8.4
ALB,DEN,6,8.333333333333334
ALB,DEN,7,20.68421052631579
ALB,DEN,8,-12.95
ALB,DEN,9,15.375
ALB,DEN,10,16.4
ALB,DEN,11,1.5
ALB,DEN,12,0.0
ALB,DTW,1,-5.511111111111111
ALB,DTW,2,0.9333333333333333
ALB,DTW,3,-7.636363636363637
ALB,DTW,4,-13.428571428571429
ALB,DTW,5,-4.186046511627907
ALB,DTW,6,-3.1578947368421053
ALB,DTW,7,18.4
ALB,DTW,8,3.2903225806451615
ALB,DTW,9,-11.317073170731707
ALB,DTW,10,-4.605263157894737
ALB,DTW,11,4.125
ALB,DTW,12,-11.021739130434783
ALB,EWR,1,22.444444444444443
ALB,EWR,2,7.375
ALB,EWR,3,-0.3888888888888889
ALB,EWR,4,-10.533333333333333
ALB,EWR,5,-22.272727272727273
ALB,EWR,6,3.789473684210526
ALB,EWR,7,1.5555555555555556
ALB,EWR,8,-10.666666666666666
ALB,EWR,10,-17.5
ALB,EWR,11,-11.0
ALB,EWR,12,-9.8
ALB,FLL,1,3.263157894736842
ALB,FLL,2,-7.0
ALB,FLL,3,13.653846153846153
ALB,FLL,4,17.782608695652176
ALB,FLL,5,24.40909090909091
ALB,FLL,6,44.333333333333336
ALB,FLL,7,57.6875
ALB,FLL,8,11.357142857142858
ALB,FLL,9,6.7
ALB,FLL,10,-1.8333333333333333
ALB,FLL,11,20.857142857142858
ALB,FLL,12,14.25
ALB,IAD,4,-32.0
ALB,IAD,6,22.0
ALB,IAD,7,-7.666666666666667
ALB,IAD,8,13.0
ALB,LGA,1,17.333333333333332
ALB,LGA,2,1.0
ALB,LGA,3,20.26923076923077
ALB,LGA,4,2.12
ALB,LGA,5,-4.071428571428571
ALB,LGA,6,19.733333333333334
ALB,LGA,7,-8.176470588235293
ALB,LGA,8,-10.818181818181818
ALB,LGA,9,-13.0
ALB,LGA,10,10.833333333333334
ALB,LGA,11,43.5
ALB,LGA,12,4.857142857142857
ALB,MCO,1,5.791666666666667
ALB,MCO,2,0.696969696969697
ALB,MCO,3,2.975609756097561
ALB,MCO,4,14.108695652173912
ALB,MCO,5,-2.1515151515151514
ALB,MCO,6,12.27027027027027
ALB,MCO,7,15.25
ALB,MCO,8,18.633333333333333
ALB,MCO,9,17.055555555555557
ALB,MCO,10,29.59090909090909
ALB,MCO,11,5.238095238095238
ALB,MCO,12,1.9375
ALB,MDW,1,-6.24
ALB,MDW,2,-10.636363636363637
ALB,MDW,3,-3.5
ALB,MDW,4,1.7777777777777777
ALB,MDW,5,-6.346153846153846
ALB,MDW,6,-3.92
ALB,MDW,7,18.90909090909091
ALB,MDW,8,1.7878787878787878
ALB,MDW,9,1.1304347826086956
ALB,MDW,10,-8.95
ALB,MDW,11,-13.333333333333334
ALB,MDW,12,-1.6363636363636365
ALB,MIA,1,0.0
ALB,MIA,2,295.0
ALB,MIA,3,-6.0
ALB,MIA,11,-13.0
ALB,MIA,12,34.333333333333336
ALB,MSP,3,-28.0
ALB,MSP,4,-9.5
ALB,MSP,5,-9.5
ALB,MSP,6,-10.5
ALB,MSP,7,-15.0
ALB,MSP,8,-6.666666666666667
ALB,MSP,9,-13.6
ALB,MSP,10,-17.5
ALB,MSP,11,-2.8
ALB,MYR,4,20.0
ALB,MYR,5,5.0
ALB,MYR,6,26.75
ALB,MYR,7,6.142857142857143
ALB,MYR,8,3.111111111111111
ALB,MYR,9,-16.6
ALB,MYR,10,32.75
ALB,MYR,11,-15.5
ALB,MYR,12,-26.0
ALB,ORD,1,-3.264705882352941
ALB,ORD,2,14.533333333333333
ALB,ORD,3,16.20408163265306
ALB,ORD,4,-6.37037037037037
ALB,ORD,5,12.462962962962964
ALB,ORD,6,8.214285714285714
ALB,ORD,7,18.75
ALB,ORD,8,-3.5588235294117645
ALB,ORD,9,-7.148148148148148
ALB,ORD,10,-2.943396226415094
ALB,ORD,11,-1.4318181818181819
ALB,ORD,12,5.368421052631579
ALB,PGD,1,1.0
ALB,PGD,2,42.666666666666664
ALB,PGD,3,63.90909090909091
ALB,PGD,4,81.33333333333333
ALB,PGD,5,5.666666666666667
ALB,PGD,6,25.666666666666668
ALB,PGD,7,-12.3
ALB,PGD,8,9.625
ALB,PGD,9,0.0
ALB,PGD,10,28.166666666666668
ALB,PGD,11,-5.142857142857143
ALB,PGD,12,51.666666666666664
ALB,PHL,1,25.0
ALB,PHL,2,-24.5
ALB,PHL,4,0.0
ALB,PHL,5,-6.0
ALB,PHL,6,6.7272727272727275
ALB,PHL,7,-1.75
ALB,PHL,8,18.545454545454547
ALB,PHL,9,-12.75
ALB,PHL,10,-6.166666666666667
ALB,PHL,11,35.25
ALB,PIE,1,-6.333333333333333
ALB,PIE,2,-14.125
ALB,PIE,3,12.666666666666666
ALB,PIE,4,23.8
ALB,PIE,5,392.25
ALB,PIE,6,51.4
ALB,PIE,7,-1.3333333333333333
ALB,PIE,8,-4.0
ALB,PIE,9,5.714285714285714
ALB,PIE,10,-3.6666666666666665
ALB,PIE,11,6.0
ALB,PIE,12,11.0
ALB,RDU,5,5.0
ALB,RDU,6,8.333333333333334
ALB,RDU,7,-12.8
ALB,RDU,8,24.0
ALB,RDU,10,-23.5
ALB,RDU,11,-25.0
ALB,RSW,1,-43.0
ALB,RSW,2,-18.5
ALB,RSW,3,7.285714285714286
ALB,RSW,4,-3.5
ALB,RSW,12,-35.0
ALB,SAV,7,6.0
ALB,SAV,9,-10.0
ALB,SAV,11,-3.0
ALB,SFB,1,25.0
ALB,SFB,2,24.25
ALB,SFB,3,-3.4166666666666665
ALB,SFB,4,3.5714285714285716
ALB,SFB,5,52.2
ALB,SFB,6,-14.0
ALB,SFB,7,14.5
ALB,SFB,8,7.0
ALB,SFB,10,25.333333333333332
ALB,SFB,11,30.0
ALB,SFB,12,39.2
ALB,TPA,1,-1.1111111111111112
ALB,TPA,2,-5.666666666666667
ALB,TPA,3,15.047619047619047
ALB,TPA,4,-0.3333333333333333
ALB,TPA,5,4.0
ALB,TPA,6,17.0
ALB,TPA,7,47.0
ALB,TPA,8,-2.4285714285714284
ALB,TPA,9,-13.0
ALB,TPA,10,-4.6
ALB,TPA,11,-3.1
ALB,TPA,12,18.0
ALO,ORD,1,4.7272727272727275
ALO,ORD,2,13.0625
ALO,ORD,3,-11.423076923076923
ALO,ORD,4,-7.833333333333333
ALO,ORD,5,-10.133333333333333
ALO,ORD,6,13.25
ALO,ORD,7,-3.878787878787879
ALO,ORD,8,11.533333333333333
ALO,ORD,9,-2.5714285714285716
ALO,ORD,10,-8.285714285714286
ALO,ORD,11,-3.5789473684210527
ALO,ORD,12,3.875
ALS,DEN,1,-18.666666666666668
ALS,DEN,2,22.2
ALS,DEN,3,-3.9166666666666665
ALS,DEN,4,-14.125
ALS,DEN,5,-17.846153846153847
ALS,DEN,6,-14.5
ALS,DEN,7,-19.0
ALS,DEN,8,-16.6
ALS,DEN,9,-39.0
ALS,DEN,10,-28.0
ALS,DEN,11,82.66666666666667
ALS,DEN,12,7.666666666666667
ALW,SEA,1,-3.4545454545454546
ALW,SEA,2,7.125
ALW,SEA,3,-4.615384615384615
ALW,SEA,4,-4.0
ALW,SEA,5,-2.2777777777777777
ALW,SEA,6,10.0
ALW,SEA,7,-2.823529411764706
ALW,SEA,8,0.05555555555555555
ALW,SEA,9,-6.133333333333334
ALW,SEA,10,-7.25
ALW,SEA,11,-1.8571428571428572
ALW,SEA,12,77.16666666666667
AMA,AUS,1,-10.0
AMA,AUS,2,-19.666666666666668
AMA,AUS,3,-7.25
AMA,AUS,4,-16.6
AMA,AUS,5,-11.857142857142858
AMA,AUS,6,-10.666666666666666
AMA,AUS,7,-6.222222222222222
AMA,AUS,8,-3.1666666666666665
AMA,AUS,9,-21.0
AMA,AUS,10,-15.0
AMA,AUS,11,-1.0
AMA,AUS,12,43.666666666666664
AMA,AZA,1,-14.5
AMA,AZA,2,0.0
AMA,AZA,5,-11.0
AMA,AZA,12,16.0
AMA,DAL,1,-6.372093023255814
AMA,DAL,2,-6.224489795918367
AMA,DAL,3,-2.358490566037736
AMA,DAL,4,0.6
AMA,DAL,5,7.680851063829787
AMA,DAL,6,8.175438596491228
AMA,DAL,7,2.4375
AMA,DAL,8,-3.75
AMA,DAL,9,-2.4
AMA,DAL,10,-4.425925925925926
AMA,DAL,11,-5.828571428571428
AMA,DAL,12,11.578947368421053
AMA,DEN,1,9.428571428571429
AMA,DEN,2,-0.13333333333333333
AMA,DEN,3,13.192307692307692
AMA,DEN,4,-4.857142857142857
AMA,DEN,5,21.933333333333334
AMA,DEN,6,28.1875
AMA,DEN,7,40.35
AMA,DEN,8,16.833333333333332
AMA,DEN,9,-12.727272727272727
AMA,DEN,10,7.571428571428571
AMA,DEN,11,-12.25
AMA,DEN,12,-16.636363636363637
AMA,DFW,1,26.73846153846154
AMA,DFW,2,5.671232876712328
AMA,DFW,3,1.6578947368421053
AMA,DFW,4,-7.012345679012346
AMA,DFW,5,18.801980198019802
AMA,DFW,6,24.311827956989248
AMA,DFW,7,15.076923076923077
AMA,DFW,8,18.239583333333332
AMA,DFW,9,15.25
AMA,DFW,10,2.948717948717949
AMA,DFW,11,6.771428571428571
AMA,DFW,12,10.684931506849315
AMA,HOU,1,-15.0
AMA,HOU,4,0.0
AMA,HOU,10,-18.0
AMA,IAH,1,-9.764705882352942
AMA,IAH,2,10.7
AMA,IAH,3,-9.114285714285714
AMA,IAH,4,-3.9047619047619047
AMA,IAH,5,3.3333333333333335
AMA,IAH,6,68.8125
AMA,IAH,7,27.53846153846154
AMA,IAH,8,9.161290322580646
AMA,IAH,9,0.375
AMA,IAH,10,10.23076923076923
AMA,IAH,11,8.333333333333334
AMA,IAH,12,-16.071428571428573
AMA,LAS,1,-13.0
AMA,LAS,2,-13.0
AMA,LAS,3,5.866666666666666
AMA,LAS,4,-2.7058823529411766
AMA,LAS,5,-7.142857142857143
AMA,LAS,6,2.1666666666666665
AMA,LAS,7,1.2941176470588236
AMA,LAS,8,7.083333333333333
AMA,LAS,9,-6.333333333333333
AMA,LAS,10,-6.111111111111111
AMA,LAS,11,-6.473684210526316
AMA,LAS,12,13.266666666666667
AMA,PHX,1,-13.0
AMA,PHX,2,-4.5
AMA,PHX,3,2.75
AMA,PHX,4,-9.333333333333334
ANC,ADK,1,-20.5
ANC,ADK,2,-11.5
ANC,ADK,3,-9.25
ANC,ADK,4,-11.166666666666666
ANC,ADK,5,-5.333333333333333
ANC,ADK,6,-12.333333333333334
ANC,ADK,7,-10.0
ANC,ADK,8,3.6666666666666665
ANC,ADK,10,-5.6
ANC,ADK,11,-5.0
ANC,ADK,12,-0.5
ANC,ADQ,1,14.208333333333334
ANC,ADQ,2,-6.12
ANC,ADQ,3,-5.424242424242424
ANC,ADQ,4,-7.029411764705882
ANC,ADQ,5,-4.594594594594595
ANC,ADQ,6,0.8205128205128205
ANC,ADQ,7,6.7
ANC,ADQ,8,1.0
ANC,ADQ,9,1.0740740740740742
ANC,ADQ,10,-0.3181818181818182
ANC,ADQ,11,1.8695652173913044
ANC,ADQ,12,2.3333333333333335
ANC,AKN,1,11.285714285714286
ANC,AKN,2,6.0
ANC,AKN,3,-8.666666666666666
ANC,AKN,4,-16.666666666666668
ANC,AKN,5,-1.8571428571428572
ANC,AKN,6,8.31578947368421
ANC,AKN,7,6.166666666666667
ANC,AKN,8,-10.0
ANC,AKN,9,0.5454545454545454
ANC,AKN,10,-4.375
ANC,AKN,11,0.125
ANC,AKN,12,15.166666666666666
ANC,ATL,4,14.0
ANC,ATL,5,205.66666666666666
ANC,ATL,6,32.166666666666664
ANC,ATL,7,15.727272727272727
ANC,ATL,8,-3.3333333333333335
ANC,ATL,9,-10.666666666666666
ANC,ATL,10,-19.5
ANC,ATL,12,17.0
ANC,BET,1,-0.8
ANC,BET,2,-3.0454545454545454
ANC,BET,3,0.5666666666666667
ANC,BET,4,-4.185185185185185
ANC,BET,5,-7.782608695652174
ANC,BET,6,1.9615384615384615
ANC,BET,7,-3.0344827586206895
ANC,BET,8,2.3214285714285716
ANC,BET,9,-4.6
ANC,BET,10,-5.555555555555555
ANC,BET,11,4.526315789473684
ANC,BET,12,6.769230769230769
ANC,BLI,6,-9.0
ANC,BLI,7,-3.0
ANC,BRW,1,13.11111111111111
ANC,BRW,2,2.0
ANC,BRW,3,-2.3333333333333335
ANC,BRW,4,-0.18181818181818182
ANC,BRW,5,-10.222222222222221
ANC,BRW,6,34.888888888888886
ANC,BRW,7,16.416666666666668
ANC,BRW,8,6.230769230769231
ANC,BRW,9,-8.88888888888889
ANC,BRW,10,-1.8333333333333333
ANC,BRW,11,24.0
ANC,BRW,12,28.0
ANC,CDB,1,5.0
ANC,CDB,3,36.5
ANC,CDB,6,4.0
ANC,CDB,7,18.0
ANC,CDB,8,-3.0
ANC,CDB,9,28.0
ANC,CDB,10,31.0
ANC,CDB,12,43.0
ANC,CDV,1,-6.0
ANC,CDV,2,-4.769230769230769
ANC,CDV,3,9.153846153846153
ANC,CDV,4,-3.9473684210526314
ANC,CDV,5,-4.416666666666667
ANC,CDV,6,-0.14285714285714285
ANC,CDV,7,-2.1176470588235294
ANC,CDV,8,4.714285714285714
ANC,CDV,9,3.357142857142857
ANC,CDV,10,8.0
ANC,CDV,11,9.647058823529411
ANC,CDV,12,6.25
ANC,DEN,1,10.0
ANC,DEN,2,76.0909090909091
ANC,DEN,3,-2.6315789473684212
ANC,DEN,4,18.916666666666668
ANC,DEN,5,-3.9047619047619047
ANC,DEN,6,-2.375
ANC,DEN,7,10.535714285714286
ANC,DEN,8,-1.4651162790697674
ANC,DEN,9,11.857142857142858
ANC,DEN,10,67.0
ANC,DEN,11,-5.333333333333333
ANC,DEN,12,106.15384615384616
ANC,DFW,5,10.363636363636363
ANC,DFW,6,51.473684210526315
ANC,DFW,7,10.4
ANC,DFW,8,12.588235294117647
ANC,DFW,9,5.6875
ANC,DFW,10,30.4
ANC,DFW,11,-15.0
ANC,DFW,12,-20.0
ANC,DLG,1,0.0
ANC,DLG,2,16.5
ANC,DLG,3,-1.0
ANC,DLG,4,10.333333333333334
ANC,DLG,5,-5.3076923076923075
ANC,DLG,6,1.9473684210526316
ANC,DLG,7,-6.7894736842105265
ANC,DLG,8,9.045454545454545
ANC,DLG,9,3.875
ANC,DLG,10,7.6
ANC,DLG,11,-1.8888888888888888
ANC,DLG,12,15.857142857142858
ANC,DTW,6,15.0
ANC,DTW,8,24.333333333333332
ANC,EWR,6,25.428571428571427
ANC,EWR,7,34.666666666666664
ANC,EWR,8,64.88888888888889
ANC,EWR,9,-17.0
ANC,FAI,1,-0.15789473684210525
ANC,FAI,2,-0.6904761904761905
ANC,FAI,3,0.5340909090909091
ANC,FAI,4,-0.10606060606060606
ANC,FAI,5,-0.125
ANC,FAI,6,-0.6987951807228916
ANC,FAI,7,-4.2727272727272725
ANC,FAI,8,-5.851063829787234
ANC,FAI,9,-5.47887323943662
ANC,FAI,10,-6.197368421052632
ANC,FAI,11,1.8085106382978724
ANC,FAI,12,16.708333333333332
ANC,HNL,1,-11.583333333333334
ANC,HNL,2,-1.5833333333333333
ANC,HNL,3,-20.625
ANC,HNL,4,-9.909090909090908
ANC,HNL,5,-9.545454545454545
ANC,HNL,6,-13.4
ANC,HNL,7,-18.4
ANC,HNL,8,-12.2
ANC,HNL,9,-13.25
ANC,HNL,10,3.6666666666666665
ANC,HNL,11,-4.125
ANC,HNL,12,8.76923076923077
ANC,IAH,6,-1.875
ANC,IAH,7,37.4
ANC,IAH,8,-5.1
ANC,IAH,9,-9.0
ANC,JFK,6,-12.0
ANC,JFK,7,13.0
ANC,JFK,8,35.5
ANC,JFK,9,-20.0
ANC,JNU,1,6.148936170212766
ANC,JNU,2,-3.272727272727273
ANC,JNU,3,4.895833333333333
ANC,JNU,4,5.117647058823529
ANC,JNU,5,-2.4146341463414633
ANC,JNU,6,0.21818181818181817
ANC,JNU,7,8.95890410958904
ANC,JNU,8,-0.36666666666666664
ANC,JNU,9,1.9375
ANC,JNU,10,5.470588235294118
ANC,JNU,11,4.096774193548387
ANC,JNU,12,-0.5789473684210527
ANC,KOA,1,-4.75
ANC,KOA,2,-16.25
ANC,KOA,3,-32.0
ANC,KOA,4,-45.0
ANC,KOA,10,-38.333333333333336
ANC,KOA,12,-4.0
ANC,LAS,1,12.0
ANC,LAS,2,10.0
ANC,LAS,3,-0.8333333333333334
ANC,LAS,4,-13.666666666666666
ANC,LAS,5,-25.5
ANC,LAS,6,7.0
ANC,LAS,7,11.666666666666666
ANC,LAS,9,-13.0
ANC,LAS,10,-3.0
ANC,LAS,11,-15.0
ANC,LAS,12,-19.5
ANC,LAX,1,-13.8
ANC,LAX,2,-14.25
ANC,LAX,3,-6.857142857142857
ANC,LAX,4,-11.538461538461538
ANC,LAX,5,-3.125
ANC,LAX,6,-10.0
ANC,LAX,7,-2.8461538461538463
ANC,LAX,8,-11.4
ANC,LAX,9,-4.0
ANC,LAX,10,-23.333333333333332
ANC,LAX,11,-12.857142857142858
ANC,LAX,12,4.875
ANC,MSP,1,13.0
ANC,MSP,2,-5.285714285714286
ANC,MSP,3,-4.368421052631579
ANC,MSP,4,-8.058823529411764
ANC,MSP,5,-3.2916666666666665
ANC,MSP,6,-6.878787878787879
ANC,MSP,7,6.9
ANC,MSP,8,-11.894736842105264
ANC,MSP,9,-9.318181818181818
ANC,MSP,10,-4.0588235294117645
ANC,MSP,11,6.5
ANC,MSP,12,0.2222222222222222
ANC,OGG,1,-5.461538461538462
ANC,OGG,2,-8.8
ANC,OGG,3,-3.8
ANC,OGG,5,-9.0
ANC,OGG,6,-4.0
ANC,OGG,7,-19.0
ANC,OGG,8,-3.0
ANC,OGG,10,-39.0
ANC,OGG,11,16.75
ANC,OGG,12,6.4
ANC,OME,1,-5.6521739130434785
ANC,OME,2,-4.583333333333333
ANC,OME,3,-3.0454545454545454
ANC,OME,4,-4.869565217391305
ANC,OME,5,-9.333333333333334
ANC,OME,6,-1.2758620689655173
ANC,OME,7,-2.6818181818181817
ANC,OME,8,5.733333333333333
ANC,OME,9,0.7777777777777778
ANC,OME,10,-10.214285714285714
ANC,OME,11,6.588235294117647
ANC,OME,12,19.545454545454547
ANC,ORD,1,5.833333333333333
ANC,ORD,3,-19.5
ANC,ORD,4,-7.214285714285714
ANC,ORD,5,4.666666666666667
ANC,ORD,6,0.8813559322033898
ANC,ORD,7,1.1176470588235294
ANC,ORD,8,-2.8805970149253732
ANC,ORD,9,-4.533333333333333
ANC,ORD,10,-5.7272727272727275
ANC,ORD,11,17.333333333333332
ANC,ORD,12,24.6
ANC,OTZ,1,-4.4
ANC,OTZ,2,6.863636363636363
ANC,OTZ,3,6.636363636363637
ANC,OTZ,4,-3.0
ANC,OTZ,5,-7.5
ANC,OTZ,6,73.55555555555556
ANC,OTZ,7,-5.6923076923076925
ANC,OTZ,8,-2.9
ANC,OTZ,9,2.0526315789473686
ANC,OTZ,10,-6.352941176470588
ANC,OTZ,11,6.8
ANC,OTZ,12,0.5294117647058824
ANC,PAE,11,60.0
ANC,PAE,12,8.333333333333334
ANC,PDX,1,-10.5
ANC,PDX,2,-9.4
ANC,PDX,3,-9.26923076923077
ANC,PDX,4,-4.391304347826087
ANC,PDX,5,-1.28125
ANC,PDX,6,-7.7894736842105265
ANC,PDX,7,-0.21052631578947367
ANC,PDX,8,-2.6666666666666665
ANC,PDX,9,-0.5
ANC,PDX,10,-4.208333333333333
ANC,PDX,11,-4.142857142857143
ANC,PDX,12,8.105263157894736
ANC,PHX,1,-1.8181818181818181
ANC,PHX,2,-6.333333333333333
ANC,PHX,3,-0.8333333333333334
ANC,PHX,4,-10.555555555555555
ANC,PHX,5,-10.375
ANC,PHX,6,0.7272727272727273
ANC,PHX,7,13.11111111111111
ANC,PHX,8,-2.5
ANC,PHX,9,0.36363636363636365
ANC,PHX,10,-8.142857142857142
ANC,PHX,11,-1.625
ANC,PHX,12,9.0
ANC,SCC,1,-0.7586206896551724
ANC,SCC,2,-5.954545454545454
ANC,SCC,3,4.526315789473684
ANC,SCC,4,-1.0952380952380953
ANC,SCC,5,15.235294117647058
ANC,SCC,6,2.0476190476190474
ANC,SCC,7,-10.411764705882353
ANC,SCC,8,-1.5416666666666667
ANC,SCC,9,17.77777777777778
ANC,SCC,10,-0.13636363636363635
ANC,SCC,11,12.285714285714286
ANC,SCC,12,-2.4545454545454546
ANC,SEA,1,-3.28
ANC,SEA,2,0.5919282511210763
ANC,SEA,3,-4.778723404255319
ANC,SEA,4,-5.906122448979592
ANC,SEA,5,-4.4232209737827715
ANC,SEA,6,-2.977272727272727
ANC,SEA,7,-4.701005025125628
ANC,SEA,8,-3.418230563002681
ANC,SEA,9,-0.8888888888888888
ANC,SEA,10,-5.495238095238095
ANC,SEA,11,-1.5515463917525774
ANC,SEA,12,0.5978835978835979
ANC,SFO,5,16.666666666666668
ANC,SFO,6,18.076923076923077
ANC,SFO,7,7.526315789473684
ANC,SFO,8,60.52173913043478
ANC,SFO,9,-19.0
ANC,SLC,1,-19.0
ANC,SLC,2,-40.0
ANC,SLC,5,-12.0
ANC,SLC,6,-6.5
ANC,SLC,7,-0.5555555555555556
ANC,SLC,8,-14.538461538461538
ANC,SLC,9,1.0
ANC,SLC,10,-4.25
ANC,SLC,11,15.4
ANC,SLC,12,25.5
APN,CIU,9,32.4
APN,DTW,1,0.9545454545454546
APN,DTW,2,16.133333333333333
APN,DTW,3,-10.181818181818182
APN,DTW,4,-7.03030303030303
APN,DTW,5,3.5
APN,DTW,6,7.2
APN,DTW,7,1.36
APN,DTW,8,-8.166666666666666
APN,DTW,9,-4.9375
APN,DTW,10,-15.428571428571429
APN,DTW,11,-15.785714285714286
APN,DTW,12,8.833333333333334
APN,PLN,1,44.714285714285715
APN,PLN,2,-26.666666666666668
APN,PLN,3,-20.875
APN,PLN,4,-20.0
APN,PLN,5,-11.5
APN,PLN,6,-8.0
APN,PLN,7,-14.4
APN,PLN,8,-12.0
APN,PLN,9,-16.714285714285715
APN,PLN,10,-13.0
APN,PLN,11,17.0
APN,PLN,12,-10.2
ART,PHL,1,18.0
ART,PHL,2,32.4
ART,PHL,3,-1.2857142857142858
ART,PHL,4,13.8
ASE,ATL,1,1.7272727272727273
ASE,ATL,2,20.785714285714285
ASE,ATL,3,2.076923076923077
ASE,ATL,12,30.25
ASE,AUS,1,0.0
ASE,AUS,2,9.25
ASE,AUS,3,2.2222222222222223
ASE,AUS,6,-13.666666666666666
ASE,AUS,7,24.666666666666668
ASE,AUS,8,9.0
ASE,AUS,12,109.6
ASE,DEN,1,9.826086956521738
ASE,DEN,2,10.656565656565656
ASE,DEN,3,16.915966386554622
ASE,DEN,4,10.720588235294118
ASE,DEN,5,1.3829787234042554
ASE,DEN,6,20.030927835051546
ASE,DEN,7,16.948979591836736
ASE,DEN,8,8.056451612903226
ASE,DEN,9,13.953846153846154
ASE,DEN,10,15.37704918032787
ASE,DEN,11,-0.16666666666666666
ASE,DEN,12,27.333333333333332
ASE,DFW,1,48.294117647058826
ASE,DFW,2,46.81967213114754
ASE,DFW,3,22.508196721311474
ASE,DFW,4,3.9375
ASE,DFW,5,14.5
ASE,DFW,6,11.8
ASE,DFW,7,19.065217391304348
ASE,DFW,8,28.91176470588235
ASE,DFW,9,3.5833333333333335
ASE,DFW,10,14.285714285714286
ASE,DFW,11,99.19047619047619
ASE,DFW,12,19.675675675675677
ASE,IAH,1,40.38095238095238
ASE,IAH,2,12.902439024390244
ASE,IAH,3,28.6
ASE,IAH,6,21.875
ASE,IAH,7,20.55
ASE,IAH,8,12.368421052631579
ASE,IAH,9,5.5
ASE,IAH,10,-17.0
ASE,IAH,12,63.76923076923077
ASE,LAX,1,16.88157894736842
ASE,LAX,2,32.878787878787875
ASE,LAX,3,6.871794871794871
ASE,LAX,4,-31.0
ASE,LAX,6,-3.739130434782609
ASE,LAX,7,-8.953488372093023
ASE,LAX,8,12.131578947368421
ASE,LAX,9,-18.071428571428573
ASE,LAX,10,-17.5
ASE,LAX,11,-5.0
ASE,LAX,12,49.09090909090909
ASE,MSP,1,-32.0
ASE,MSP,2,33.5
ASE,MSP,12,0.0
ASE,MTJ,5,-9.333333333333334
ASE,ORD,1,46.84146341463415
ASE,ORD,2,44.417910447761194
ASE,ORD,3,20.184615384615384
ASE,ORD,4,100.55555555555556
ASE,ORD,6,17.1
ASE,ORD,7,36.333333333333336
ASE,ORD,8,10.75
ASE,ORD,9,30.73913043478261
ASE,ORD,10,-2.5714285714285716
ASE,ORD,11,-29.0
ASE,ORD,12,38.50877192982456
